title,price,location,rooms,size
مقهى للبيع بوشر شارع المها مقابل فندق ليزا,"5,000 OMR",", Bosher, 793857XX",,61.0
212 m2 5 Bedrooms Villa for Sale in Muscat Al-Hail,"76,000 OMR",", Al-Hail, 924411XX",,212.0
Residential Land for Sale in Al Batinah Shinas,"11,000 OMR",", Shinas, 926160XX",,150.0
حصريااا افخم سوق محلات تجارية في السلطنة على الخط الأول من شارع السلطان قابوس في بركاء,"20,000 OMR",", Sohar, 955999XX",,40.0
Residential Land for Sale in Muscat Quriyat,"12,000 OMR",", Quriyat, 995945XX",,150.0
Residential Land for Sale in Muscat Amerat,"33,000 OMR",", Amerat, 921239XX",,150.0
Residential Land for Sale in Muscat Amerat,"27,000 OMR",", Amerat, 921239XX",,150.0
Residential Land for Sale in Muscat Al Maabilah,"40,000 OMR",", Al Maabilah, 925810XX",,150.0
1 m2 1 Bedroom Apartments for Sale in Muscat Misfah,"19,000 OMR",", Misfah, 965944XX",,1.0
Farm Land for Sale in Al Batinah Al Masnaah,"600,000 OMR",", Al Masnaah, 925810XX",,150.0
للبيع محل حلاقة راقي في ستي سنتر القرم / بسعر مميز جدا,400 OMR,", Qurm, 994211XX",,10.0
Farm Land for Sale in Al Batinah Suwaiq,"65,000 OMR",", Suwaiq, 966221XX",,150.0
Residential Land for Sale in Al Batinah Al Masnaah,"3,900 OMR",", Al Masnaah, 990005XX",,150.0
Residential Land for Sale in Al Dakhiliya Sumail,"8,000 OMR",", Sumail, 921064XX",,150.0
محل بيع قطع غيار سيارات جديدة,"6,500 OMR",", Al Maabilah, 977162XX",,35.0
محل للإخلاء في قلب شارع البركات,"1,500 OMR",", Al Khoud, 965489XX",,30.0
Residential Land for Sale in Al Batinah Saham,"62,000 OMR",", Saham, 772929XX",,150.0
624 m2 More than 6 bedrooms Villa for Sale in Muscat Al Mawaleh,"259,500 OMR",", Al Mawaleh, 959626XX",,624.0
Residential Land for Sale in Al Batinah Shinas,"4,700 OMR",", Shinas, 926160XX",,150.0
Residential Land for Sale in Al Batinah Shinas,"4,800 OMR",", Shinas, 926160XX",,150.0
Residential Land for Sale in Al Batinah Shinas,"5,900 OMR",", Shinas, 926160XX",,150.0
Residential Land for Sale in Al Batinah Shinas,"4,600 OMR",", Shinas, 926160XX",,150.0
Residential Land for Sale in Al Batinah Shinas,"4,000 OMR",", Shinas, 926160XX",,150.0
Industrial Land for Sale in Al Batinah Shinas,"17,000 OMR",", Shinas, 926160XX",,150.0
Farm Land for Sale in Al Dhahirah Ibri,"75,000 OMR",", Ibri, 992094XX",,150.0
Full-Furnish Brand New apartment in AlMouj for sale,"137,000 OMR",", Al Mouj, 956846XX",,126.0
170 m2 2 Bedrooms Villa for Sale in Al Batinah Barka,"30,000 OMR",", Barka, 901002XX",,170.0
Residential Land for Sale in Al Sharqiya Sur,"43,000 OMR",", Sur, 996585XX",,150.0
Residential Land for Sale in Muscat Amerat,"4,600 OMR",", Amerat, 970008XX",,150.0
Residential Land for Sale in Dhofar Taqah,"6,800 OMR",", Taqah, 956655XX",,150.0
محل قطع غيار مارسيدس,"5,000,000 OMR",", Al Maabilah, 787133XX",,40.0
Residential Land for Sale in Dhofar Salala,"7,800 OMR",", Salala, 956655XX",,150.0
99 m2 2 Bedrooms Apartments for Sale in Muscat Ansab,"42,000 OMR",", Ansab, 711777XX",,99.0
144 m2 4 Bedrooms Apartments for Sale in Muscat Ansab,"59,000 OMR",", Ansab, 711777XX",,144.0
Residential Land for Sale in Muscat Ruwi,"55,000 OMR",", Ruwi, 927327XX",,150.0
Residential Land for Sale in Al Batinah Suwaiq,"4,000 OMR",", Suwaiq, 923997XX",,150.0
117 m2 3 Bedrooms Apartments for Sale in Muscat Al Maabilah,"29,000 OMR",", Al Maabilah, 948896XX",,117.0
2bhk apartment for sale muscat hills,"82,000 OMR",", Muscat Hills, 956846XX",,130.0
159 m2 3 Bedrooms Townhouse for Sale in Al Sharqiya Sur,"53,000 OMR",", Sur, 977717XX",,159.0
180 m2 3 Bedrooms Villa for Sale in Al Batinah Sohar,"39,000 OMR",", Sohar, 770011XX",,180.0
Residential Land for Sale in Al Batinah Barka,"61,000 OMR",", Barka, 993399XX",,150.0
115 m2 3 Bedrooms Apartments for Sale in Muscat Al Maabilah,"28,000 OMR",", Al Maabilah, 966989XX",,115.0
Residential Land for Sale in Muscat Amerat,"1,000 OMR",", Amerat, 996282XX",,150.0
Residential Land for Sale in Muscat Bosher,"36,500 OMR",", Bosher, 959605XX",,150.0
Residential Land for Sale in Muscat Amerat,"7,800 OMR",", Amerat, 970008XX",,150.0
Building for Sale in Al Sharqiya Jalan Bani buhassan,"165,000 OMR",", Jalan Bani buhassan, 955999XX",,1400.0
Residential Land for Sale in Al Batinah Al Khaboura,"8,000 OMR",", Al Khaboura, 933932XX",,150.0
Commercial Land for Sale in Al Batinah Suwaiq,"60,000 OMR",", Suwaiq, 992290XX",,150.0
107 m2 3 Bedrooms Apartments for Sale in Muscat Bosher,"48,000 OMR",", Bosher, 959055XX",,107.0
69 m2 1 Bedroom Apartments for Sale in Muscat Al-Hail,"46,000 OMR",", Al-Hail, 970695XX",,69.0
72 m2 1 Bedroom Apartments for Sale in Muscat Al Mawaleh,"30,000 OMR",", Al Mawaleh, 969317XX",,72.0
Residential Land for Sale in Muscat Amerat,"15,800 OMR",", Amerat, 721340XX",,150.0
Commercial Land for Sale in Al Batinah Barka,"43,000 OMR",", Barka, 944488XX",,150.0
369 m2 More than 6 bedrooms Villa for Sale in Muscat Al Maabilah,"84,000 OMR",", Al Maabilah, 992442XX",,369.0
300 m2 3 Bedrooms Villa for Sale in Al Dakhiliya Bahla,"45,000 OMR",", Bahla, 951156XX",,300.0
Residential Land for Sale in Al Batinah Rustaq,"23,000 OMR",", Rustaq, 951123XX",,150.0
Residential Land for Sale in Al Batinah Liwa,"12,000 OMR",", Liwa, 997719XX",,150.0
كوفي شوب بريستا,"3,000 OMR",", Azaiba, 991663XX",,300.0
103 m2 2 Bedrooms Apartments for Sale in Muscat Ghala,"44,290 OMR",", Ghala, 963038XX",,103.0
Building for Sale in Al Dakhiliya Nizwa,"165,000 OMR",", Nizwa, 955999XX",,1400.0
80 m2 1 Bedroom Townhouse for Sale in Al Batinah Barka,"25,000 OMR",", Barka, 990584XX",,80.0
352 m2 5 Bedrooms Townhouse for Sale in Al Batinah Barka,"72,000 OMR",", Barka, 990584XX",,352.0
Residential Land for Sale in Muscat Manumah,"30,000 OMR",", Manumah, 799998XX",,150.0
Commercial Land for Sale in Dhofar Salala,"50,000 OMR",", Salala, 997070XX",,150.0
Residential Land for Sale in Al Batinah Rustaq,"2,600 OMR",", Rustaq, 993405XX",,150.0
Commercial Land for Sale in Dhofar Salala,"78,000 OMR",", Salala, 997070XX",,150.0
Residential Land for Sale in Al Dakhiliya Izki,"3,100 OMR",", Izki, 967189XX",,150.0
Mixed Use Land for Sale in Al Batinah Sohar,"5,300 OMR",", Sohar, 728888XX",,150.0
61 m2 1 Bedroom Apartments for Sale in Muscat Bosher,"31,000 OMR",", Bosher, 924555XX",,61.0
"Chic Studio Apartment with Private Pool  Prime Dubai Marina Location  OMR 68,000 (Negotiable)","68,000 OMR",", Azaiba, 769570XX",,3475.0
320 m2 5 Bedrooms Villa for Sale in Muscat Amerat,"69,000 OMR",", Amerat, 924555XX",,320.0
Residential Land for Sale in Muscat Amerat,"35,000 OMR",", Amerat, 971594XX",,150.0
62 m2 1 Bedroom Apartments for Sale in Muscat Al Maabilah,"20,500 OMR",", Al Maabilah, 969317XX",,62.0
330 m2 4 Bedrooms Townhouse for Sale in Muscat Quriyat,"25,000 OMR",", Quriyat, 921664XX",,330.0
330 m2 4 Bedrooms Townhouse for Sale in Muscat Quriyat,"25,000 OMR",", Quriyat, 980339XX",,330.0
Residential Land for Sale in Al Batinah Suwaiq,"5,600 OMR",", Suwaiq, 957834XX",,150.0
Residential Land for Sale in Al Batinah Other,"10,000 OMR",", Other, 772988XX",,150.0
Residential Land for Sale in Al Batinah Suwaiq,"2,500 OMR",", Suwaiq, 923997XX",,150.0
3 bed room new home for rent,"5,000 OMR",", Ghala, 990112XX",,200.0
260 m2 4 Bedrooms Villa for Sale in Al Dakhiliya Sumail,"50,000 OMR",", Sumail, 769050XX",,260.0
Farm Land for Sale in Al Batinah Suwaiq,"60,000 OMR",", Suwaiq, 997488XX",,150.0
مطعم مغربي للبيع في شارع صلالة الجديدة,"5,500 OMR",", Salala, 921170XX",,36.0
320 m2 5 Bedrooms Villa for Sale in Muscat Amerat,"60,000 OMR",", Amerat, 925858XX",,320.0
512 m2 More than 6 bedrooms Villa for Sale in Muscat Al Khoud,"160,000 OMR",", Al Khoud, 973414XX",,512.0
122 m2 2 Bedrooms Apartments for Sale in Muscat Amerat,"37,000 OMR",", Amerat, 979989XX",,122.0
Residential Land for Sale in Al Batinah Sohar,"12,000 OMR",", Sohar, 960236XX",,150.0
mobile shop sale,"3,500 OMR",", Al Mudaibi, 766198XX",,15.0
Residential Land for Sale in Al Batinah Sohar,"20,000 OMR",", Sohar, 774477XX",,150.0
Residential Land for Sale in Muscat Al Maabilah,"120,000 OMR",", Al Maabilah, 975661XX",,150.0
Building for Sale in Muscat Al Maabilah,"680,000 OMR",", Al Maabilah, 711708XX",,2400.0
Residential Land for Sale in Muscat Amerat,"15,000 OMR",", Amerat, 926422XX",,150.0
100 m2 1 Bedroom Apartments for Sale in Muscat Al Mouj,"150,000 OMR",", Al Mouj, 923601XX",,100.0
93 m2 3 Bedrooms Apartments for Sale in Muscat Al Khoud,"28,930 OMR",", Al Khoud, 957720XX",,93.0
44 m2 Studio Apartments for Sale in Muscat Seeb,"10,000 OMR",", Seeb, 995750XX",,44.0
Residential Land for Sale in Muscat Al Maabilah,"67,000 OMR",", Al Maabilah, 977700XX",,150.0
Residential Land for Sale in Al Dakhiliya Bidbid,"29,000 OMR",", Bidbid, 932938XX",,150.0
Residential Land for Sale in Al Batinah Al Masnaah,"20,000 OMR",", Al Masnaah, 922211XX",,150.0
300 m2 4 Bedrooms Villa for Sale in Al Batinah Barka,"80,000 OMR",", Barka, 922100XX",,300.0
Mixed Use Land for Sale in Al Batinah Sohar,"98,000 OMR",", Sohar, 799919XX",,150.0
Residential Land for Sale in Buraimi Al Buraimi,"8,500 OMR",", Al Buraimi, 772250XX",,150.0
60 m2 1 Bedroom Apartments for Sale in Muscat Al Khoud,"26,500 OMR",", Al Khoud, 926612XX",,60.0
510 m2 More than 6 bedrooms Villa for Sale in Muscat Ansab,"230,000 OMR",", Ansab, 905099XX",,510.0
356 m2 More than 6 bedrooms Villa for Sale in Muscat Bosher,"185,000 OMR",", Bosher, 905022XX",,356.0
252 m2 5 Bedrooms Villa for Sale in Muscat Al Maabilah,"73,000 OMR",", Al Maabilah, 766533XX",,252.0
Residential Land for Sale in Al Batinah Barka,"30,500 OMR",", Barka, 944111XX",,150.0
Residential Land for Sale in Al Batinah Al Rumais,"20,500 OMR",", Al Rumais, 944111XX",,150.0
314 m2 More than 6 bedrooms Villa for Sale in Muscat Al Mawaleh,"265,000 OMR",", Al Mawaleh, 773558XX",,314.0
82 m2 2 Bedrooms Apartments for Sale in Muscat Madinat As Sultan Qaboos,"50,000 OMR",", Madinat As Sultan Qaboos, 969317XX",,82.0
محل  مساحة 9 متر للبيع بديكور مميز,"1,500 OMR",", Seeb, 720070XX",,9.0
64 m2 1 Bedroom Apartments for Sale in Muscat Al Maabilah,"18,000 OMR",", Al Maabilah, 969317XX",,64.0
Residential Land for Sale in Al Batinah Al 'Awabi,"13,000 OMR",", Al 'Awabi, 952955XX",,150.0
Residential Land for Sale in Al Sharqiya Al Kamil and Al Waafi,"5,800 OMR",", Al Kamil and Al Waafi, 711100XX",,150.0
Residential Land for Sale in Al Batinah Al Masnaah,"10,600 OMR",", Al Masnaah, 799998XX",,150.0
Farm Land for Sale in Muscat Halban,"100,000 OMR",", Halban, 799998XX",,150.0
Sea View Duplex 3+1 Bedrooms in Jebel sifah  شقة 3+1 غرف للبيع، جبل سيفة,"147,500 OMR",", Al-Sifah, 919595XX",,162.0
913 m2 1 Bedroom Apartments for Sale in Muscat Al-Sifah,"65,000 OMR",", Al-Sifah, 799919XX",,913.0
340 m2 3 Bedrooms Townhouse for Sale in Al Dakhiliya Nizwa,"42,000 OMR",", Nizwa, 990568XX",,340.0
Residential Land for Sale in Al Batinah Barka,"20,500 OMR",", Barka, 962324XX",,150.0
1845 m2 More than 6 bedrooms Villa for Sale in Muscat Al Mouj,"4,420,000 OMR",", Al Mouj, 939918XX",,1845.0
980 m2 More than 6 bedrooms Villa for Sale in Muscat Al Mouj,"1,650,000 OMR",", Al Mouj, 939918XX",,980.0
The restaurant is for sale and has open parking space.There is a separate space for the family.,"5,000 OMR",", Adam, 942291XX",,150.0
Special Sale of 2-BKH Apartments ا muscat hills اCпeциaльнaя pacпpoдaжa 2-BKH квapтиp в muscat hills,"82,000 OMR",", Muscat Hills, 939918XX",,96.0
Professional Real Estate Consultant in Oman,"2,200 OMR",", Muscat Hills, 912916XX",,215.0
96 m2 2 Bedrooms Apartments for Sale in Muscat Muscat Hills,"82,000 OMR",", Muscat Hills, 939918XX",,96.0
Residential Land for Sale in Al Batinah Suwaiq,"2,800 OMR",", Suwaiq, 912912XX",,150.0
بناية سكني تجاري للبيع,"280,000 OMR",", Sohar, 961166XX",,500.0
104 m2 1 Bedroom Apartments for Sale in Muscat Al Mouj,"89,000 OMR",", Al Mouj, 939918XX",,104.0
104 m2 1 Bedroom Apartments for Sale in Muscat Al Mouj,"89,000 OMR",", Al Mouj, 939918XX",,104.0
Residential Land for Sale in Al Batinah Al Rumais,"19,500 OMR",", Al Rumais, 799998XX",,150.0
بيع هيكل المحل وقدره,500 OMR,", Other, 771638XX",,12.0
55 m2 1 Bedroom Apartments for Sale in Muscat Ghala,"22,000 OMR",", Ghala, 913109XX",,55.0
Residential Land for Sale in Muscat Seeb,"30,500 OMR",", Seeb, 799998XX",,150.0
100 m2 2 Bedrooms Apartments for Sale in Muscat Azaiba,"45,000 OMR",", Azaiba, 913109XX",,100.0
93 m2 2 Bedrooms Apartments for Sale in Muscat Azaiba,"43,000 OMR",", Azaiba, 913109XX",,93.0
محل للبيع في مجمع بهجة العرفان-مسقط,"21,000 OMR",", Ghala, 913109XX",,46.0
220 m2 More than 6 bedrooms Townhouse for Sale in Muscat Al-Hail,"94,000 OMR",", Al-Hail, 921802XX",,220.0
Residential Land for Sale in Muscat Al-Hail,"19,000 OMR",", Al-Hail, 799998XX",,150.0
259 m2 4 Bedrooms Villa for Sale in Muscat Amerat,"72,000 OMR",", Amerat, 924555XX",,259.0
322 m2 4 Bedrooms Villa for Sale in Muscat Amerat,"52,000 OMR",", Amerat, 924555XX",,322.0
258 m2 3 Bedrooms Villa for Sale in Muscat Amerat,"62,500 OMR",", Amerat, 979989XX",,258.0
368 m2 5 Bedrooms Villa for Sale in Muscat Amerat,"70,000 OMR",", Amerat, 924555XX",,368.0
269 m2 5 Bedrooms Villa for Sale in Muscat Amerat,"64,000 OMR",", Amerat, 979989XX",,269.0
Residential Land for Sale in Al Batinah Al Masnaah,"9,500 OMR",", Al Masnaah, 799998XX",,150.0
333 m2 5 Bedrooms Villa for Sale in Muscat Al Maabilah,"72,000 OMR",", Al Maabilah, 924555XX",,333.0
Commercial Land for Sale in Al Batinah Barka,"80,000 OMR",", Barka, 799998XX",,150.0
146 m2 2 Bedrooms Apartments for Sale in Muscat Al Mouj,"215,000 OMR",", Al Mouj, 939918XX",,146.0
Residential Land for Sale in Muscat Al Maabilah,"50,000 OMR",", Al Maabilah, 954345XX",,150.0
Residential Land for Sale in Muscat Manumah,"14,900 OMR",", Manumah, 799998XX",,150.0
Residential Land for Sale in Muscat Al Maabilah,"42,000 OMR",", Al Maabilah, 799998XX",,150.0
Residential Land for Sale in Al Dakhiliya Sumail,"15,200 OMR",", Sumail, 941700XX",,150.0
Residential Land for Sale in Muscat Al Maabilah,"60,000 OMR",", Al Maabilah, 944111XX",,150.0
Residential Land for Sale in Al Batinah Al Rumais,"20,000 OMR",", Al Rumais, 799998XX",,150.0
Residential Land for Sale in Al Dakhiliya Sumail,"20,000 OMR",", Sumail, 905555XX",,150.0
Residential Land for Sale in Muscat Seeb,"30,500 OMR",", Seeb, 944111XX",,150.0
280 m2 3 Bedrooms Townhouse for Sale in Al Dhahirah Ibri,"45,000 OMR",", Ibri, 996224XX",,280.0
Garage .car service,"8,000 OMR",", Al Maabilah, 997731XX",,80.0
370 m2 4 Bedrooms Villa for Sale in Muscat Al Khoud,"115,000 OMR",", Al Khoud, 992136XX",,370.0
Farm Land for Sale in Al Dakhiliya Adam,"80,000 OMR",", Adam, 922666XX",,150.0
400 m2 More than 6 bedrooms Villa for Sale in Muscat Al Khuwair,"155,000 OMR",", Al Khuwair, 710933XX",,400.0
coffee shop for sale,"3,500 OMR",", Al-Hail, 980104XX",,100.0
365 m2 4 Bedrooms Villa for Sale in Muscat Azaiba,"160,000 OMR",", Azaiba, 710933XX",,365.0
Residential Land for Sale in Al Batinah Wadi Al Ma'awal,"15,000 OMR",", Wadi Al Ma'awal, 921695XX",,150.0
Residential Land for Sale in Muscat Wadi Al Kabir,"115,000 OMR",", Wadi Al Kabir, 965951XX",,150.0
محل تجاري كامل  مع مخبز متكامل للبيع,"67,000 OMR",", Al Buraimi, 990174XX",,500.0
140 m2 3 Bedrooms Townhouse for Sale in Al Batinah Saham,"18,000 OMR",", Saham, 953543XX",,140.0
618 m2 More than 6 bedrooms Villa for Sale in Al Dakhiliya Bidbid,"160,000 OMR",", Bidbid, 936867XX",,618.0
Residential Land for Sale in Al Batinah Barka,"11,300 OMR",", Barka, 988660XX",,150.0
Residential Land for Sale in Al Batinah Suwaiq,"4,500 OMR",", Suwaiq, 715960XX",,150.0
Farm Land for Sale in Al Batinah Suwaiq,"30,000 OMR",", Suwaiq, 950985XX",,150.0
Commercial Land for Sale in Muscat Al Maabilah,"130,000 OMR",", Al Maabilah, 906950XX",,150.0
600 m2 Studio Townhouse for Sale in Al Batinah Suwaiq,500 OMR,", Suwaiq, 958874XX",,600.0
Residential Land for Sale in Al Batinah Barka,"16,200 OMR",", Barka, 993603XX",,150.0
محل بوتيك للبيع,"15,000 OMR",", Seeb, 770826XX",,100.0
Building for Sale in Al Dakhiliya Izki,"6,500 OMR",", Izki, 766479XX",,100.0
Residential Land for Sale in Muscat Amerat,"27,000 OMR",", Amerat, 985424XX",,150.0
Residential Land for Sale in Al Dhahirah Ibri,"7,100 OMR",", Ibri, 933319XX",,150.0
Mixed Use Land for Sale in Al Batinah Barka,"1,300,000 OMR",", Barka, 992225XX",,150.0
Residential Land for Sale in Al Dhahirah Ibri,"7,500 OMR",", Ibri, 974073XX",,150.0
Residential Land for Sale in Al Sharqiya Ja'alan Bani Bu Ali,"2,300 OMR",", Ja'alan Bani Bu Ali, 923312XX",,150.0
محل ورد للبيع,"2,500 OMR",", Sohar, 940171XX",,100.0
Residential Land for Sale in Al Batinah Barka,"19,000 OMR",", Barka, 946024XX",,150.0
Residential Land for Sale in Al Sharqiya Ibra,"12,000 OMR",", Ibra, 992646XX",,150.0
Residential Land for Sale in Al Sharqiya Sur,"17,000 OMR",", Sur, 961610XX",,150.0
Residential Land for Sale in Muscat Amerat,"4,500 OMR",", Amerat, 929903XX",,150.0
Residential Land for Sale in Muscat Halban,"25,800 OMR",", Halban, 914822XX",,150.0
370 m2 More than 6 bedrooms Townhouse for Sale in Muscat Al Maabilah,"140,000 OMR",", Al Maabilah, 955753XX",,370.0
3 Bedrooms Farms for Sale in Al Batinah Al Masnaah,"165,000 OMR",", Al Masnaah, 975737XX",,300.0
Residential Land for Sale in Muscat Amerat,"4,000 OMR",", Amerat, 993603XX",,150.0
530 m2 More than 6 bedrooms Townhouse for Sale in Muscat Amerat,"75,000 OMR",", Amerat, 927221XX",,530.0
محل للبيع زينه والاكسسوارات السيارات,"1,350 OMR",", Amerat, 775577XX",,45.0
محل حلاقة للبيع مع الادوات,"1,000 OMR",", Al Mudaibi, 993453XX",,24.0
Residential Land for Sale in Muscat Al Maabilah,"19,000 OMR",", Al Maabilah, 799998XX",,150.0
Residential Land for Sale in Al Batinah Barka,"30,500 OMR",", Barka, 799998XX",,150.0
Mixed Use Land for Sale in Muscat Amerat,"10,000 OMR",", Amerat, 772905XX",,150.0
Luxurious 3+1 Bedroom Lakefront Villa for Sale in Hawana Salalah,"350,000 OMR",", Salala, 919595XX",,292.0
Commercial Land for Sale in Al Batinah Sohar,"6,200 OMR",", Sohar, 955823XX",,150.0
100 m2 2 Bedrooms Apartments for Sale in Muscat Al Maabilah,"23,000 OMR",", Al Maabilah, 925091XX",,100.0
مغسلة الغسيل الجاف للبيع,"4,000 OMR",", Liwa, 966080XX",,200.0
Farm Land for Sale in Al Dakhiliya Sumail,"130,000 OMR",", Sumail, 913176XX",,150.0
تملك محلك التجاري في موقع VVIP في صلالة مقابل منتجع مليينيوم الان مع عبدالعزيز,"23,900 OMR",", Ghubrah, 955999XX",,66.0
مكتب للبيع في مسقط هيلز للتملك الاجنبي والاقامة الدائمه جاهز للتسليم,"45,000 OMR",", Muscat Hills, 922954XX",,51.0
Building for Sale in Muscat Seeb,"165,000 OMR",", Seeb, 955999XX",,1400.0
Building for Sale in Muscat Ghala,"165,000 OMR",", Ghala, 955999XX",,1400.0
923 m2 4 Bedrooms Townhouse for Sale in Muscat Al Maabilah,"60,000 OMR",", Al Maabilah, 949338XX",,923.0
Residential Land for Sale in Al Batinah Barka,"11,800 OMR",", Barka, 993603XX",,150.0
Farm Land for Sale in Al Batinah Al Rumais,"165,000 OMR",", Al Rumais, 799998XX",,150.0
Residential Land for Sale in Buraimi Al Buraimi,"16,000 OMR",", Al Buraimi, 996689XX",,150.0
Residential Land for Sale in Al Batinah Barka,"12,000 OMR",", Barka, 965260XX",,150.0
107 m2 2 Bedrooms Villa for Sale in Al Wustaa Mahut,"35,175 OMR",", Mahut, 944433XX",,107.0
107 m2 2 Bedrooms Villa for Sale in Al Wustaa Al Jazur,"35,175 OMR",", Al Jazur, 944433XX",,107.0
107 m2 2 Bedrooms Villa for Sale in Al Wustaa Al Duqum,"35,175 OMR",", Al Duqum, 944433XX",,107.0
107 m2 2 Bedrooms Apartments for Sale in Muscat Qurm,"43,900 OMR",", Qurm, 955999XX",,107.0
372 m2 More than 6 bedrooms Villa for Sale in Muscat Seeb,"112,000 OMR",", Seeb, 944433XX",,372.0
372 m2 More than 6 bedrooms Villa for Sale in Muscat Al Khoud,"112,000 OMR",", Al Khoud, 944433XX",,372.0
اخر 3 محلات متبقية مقابل شارع تيمور وفندق ميلينوم بموووقع vip مع محمد الفرقاني,"23,900 OMR",", Salala, 944433XX",,37.0
107 m2 2 Bedrooms Apartments for Sale in Dhofar Salala,"43,900 OMR",", Salala, 944433XX",,107.0
107 m2 2 Bedrooms Villa for Sale in Muscat Al Khoud,"35,175 OMR",", Al Khoud, 944433XX",,107.0
للبيع محلات تجاريه مع السجل التجاري العدد 3 ويتكون من 2 محلات حداده والآخر محل تغسيل وكي الملابس,"1,300 OMR",", Al 'Awabi, 971286XX",,40.0
107 m2 2 Bedrooms Villa for Sale in Muscat Seeb,"35,175 OMR",", Seeb, 944433XX",,107.0
Industrial Land for Sale in Dhofar Salala,"300,000 OMR",", Salala, 997070XX",,150.0
107 m2 2 Bedrooms Villa for Sale in Muscat Ansab,"35,175 OMR",", Ansab, 944433XX",,107.0
Building for Sale in Muscat Amerat,"165,000 OMR",", Amerat, 955999XX",,1400.0
Residential Land for Sale in Al Sharqiya Ja'alan Bani Bu Ali,"2,000 OMR",", Ja'alan Bani Bu Ali, 921606XX",,150.0
Building for Sale in Muscat Rusail,"165,000 OMR",", Rusail, 955999XX",,1400.0
Farm Land for Sale in Al Batinah Barka,"130,000 OMR",", Barka, 975737XX",,150.0
Building for Sale in Muscat Al Khoud,"165,000 OMR",", Al Khoud, 955999XX",,1400.0
Building for Sale in Muscat Azaiba,"165,000 OMR",", Azaiba, 955999XX",,1400.0
6BR Villa  Almouj Muscat  Golf Beach Residence  725k OMR  Golden Visa 10 yrs,"725,000 OMR",", Al Mouj, 932060XX",,606.0
1BHK  Furnished  in Hawana Salalah – Freehold & Applicable for Residancy Visa,"47,000 OMR",", Salala, 932060XX",,65.0
Farm Land for Sale in Al Dakhiliya Bahla,"60,000 OMR",", Bahla, 927698XX",,150.0
Almouj latest apartment (Morooj lanes),"180,000 OMR",", Al Mouj, 920593XX",,130.0
Residential Land for Sale in Dhofar Salala,"30,000 OMR",", Salala, 718186XX",,150.0
Residential Land for Sale in Al Dhahirah Ibri,"6,500 OMR",", Ibri, 958690XX",,150.0
Building for Sale in Muscat Al-Hail,"165,000 OMR",", Al-Hail, 955999XX",,1400.0
Residential Land for Sale in Muscat Manumah,"28,000 OMR",", Manumah, 944111XX",,150.0
Commercial Land for Sale in Muscat Al Maabilah,"80,000 OMR",", Al Maabilah, 944111XX",,150.0
Residential Land for Sale in Al Batinah Barka,"23,500 OMR",", Barka, 963066XX",,150.0
Residential Land for Sale in Al Batinah Barka,"30,500 OMR",", Barka, 944111XX",,150.0
Residential Land for Sale in Buraimi Al Buraimi,"5,100 OMR",", Al Buraimi, 973353XX",,150.0
Residential Land for Sale in Al Batinah Saham,"6,650 OMR",", Saham, 774955XX",,150.0
Residential Land for Sale in Muscat Seeb,"35,000 OMR",", Seeb, 799998XX",,150.0
Commercial Land for Sale in Al Sharqiya Other,"8,000 OMR",", Other, 955827XX",,150.0
شالية الجود (استراحة بمساحة كبيرة للبيع),"100,000 OMR",", Barka, 920652XX",,1200.0
Residential Land for Sale in Al Batinah Al Rumais,"20,500 OMR",", Al Rumais, 799998XX",,150.0
Residential Land for Sale in Al Dakhiliya Bidbid,"32,400 OMR",", Bidbid, 909600XX",,150.0
Residential Land for Sale in Al Batinah Shinas,"5,200 OMR",", Shinas, 921212XX",,150.0
محل مع الغراض,"1,950 OMR",", Seeb, 906770XX",,26.0
مكتب للبيع في قلب العاصمة مسقط,"23,000 OMR",", Ghala, 913109XX",,50.0
1 m2 3 Bedrooms Apartments for Sale in Al Dakhiliya Nizwa,"19,500 OMR",", Nizwa, 988670XX",,1.0
Residential Land for Sale in Al Batinah Suwaiq,"7,000 OMR",", Suwaiq, 715560XX",,150.0
Farm Land for Sale in Al Batinah Barka,"200,000 OMR",", Barka, 947714XX",,150.0
Residential Land for Sale in Al Wustaa Al Duqum,"35,000 OMR",", Al Duqum, 957720XX",,150.0
محل حلاقة للبيع,"1,300 OMR",", Al Maabilah, 794988XX",,21.0
محل للبيع في مجمع بهجة العرفان-مسقط,"21,200 OMR",", Ghala, 913109XX",,29.0
محل تجاري للبيع في مجمع بهجة العرفان-مسقط,"20,500 OMR",", Ghala, 913109XX",,45.0
إيصال تجاري,"15,000 OMR",", Sohar, 935277XX",,1.0
امتلك وحدك التجارية في غلا العرفان,"26,000 OMR",", Ghala, 913109XX",,35.0
Building for Sale in Muscat Amerat,"165,000 OMR",", Amerat, 993637XX",,500.0
Building for Sale in Muscat Al-Wuttayah,"60,000 OMR",", Al-Wuttayah, 794664XX",,438.0
محل بيع العصائر والآيس كريم للأستثمار أو البيع,200 OMR,", Sohar, 964110XX",,150.0
"Twin Villas For Sale in Hail North  فلتين توين للبيع – الحيل الشمالية""","170,000 OMR",", Al-Hail, 979901XX",,450.0
62 m2 1 Bedroom Apartments for Sale in Muscat Ghala,"23,000 OMR",", Ghala, 913109XX",,62.0
Warehouse for Rent,"1,100 OMR",", Misfah, 946311XX",,950.0
Residential Land for Sale in Muscat Al Khoud,"14,900 OMR",", Al Khoud, 799998XX",,150.0
