title,price,location,rooms,size
Apartment,"53,500","Al Sifah, Muscat",1,64 Sq. M.
Apartment,"53,000","Al Sifah, Muscat",1,64 Sq. M.
Apartment,"29,000","Al Duqum, Al Wusta",1,48 Sq. M.
Apartment,"83,461","Muscat Hills, Muscat",2,132 Sq. M.
Apartment,"66,147","Muscat Hills, Muscat",1,100 Sq. M.
Apartment,"63,281","Muscat Hills, Muscat",1,70 Sq. M.
Residential Land,"15,000","Barka, Al Batinah",not available,600 Sq. M.
Residential Land,"1,000,000","Ghala, Muscat",not available,"4,778 Sq. M."
Residential Land,"25,000","Sur, Al Sharqiya",not available,500 Sq. M.
Residential Land,"16,000","Al Masn'a, Al Batinah",not available,585 Sq. M.
Villa,"89,000","Al Maabilah, Muscat",5,365 Sq. M.
Residential Land,"77,000","Sur, Al Sharqiya",not available,750 Sq. M.
Villa,"1,406,000","The Wave (Almouj), Muscat",6,"1,003 Sq. M."
Apartment,"145,000","Al Sifah, Muscat",3,162 Sq. M.
Residential Land,"17,500","Sur, Al Sharqiya",not available,649 Sq. M.
Residential Land,"8,000","Shinas, Al Batinah",not available,600 Sq. M.
Residential Land,"3,850","Sohar, Al Batinah",not available,600 Sq. M.
Residential Land,460,"Misfah, Muscat",not available,"80,000 Sq. M."
Residential Land,"10,000","Al Amarat, Muscat",not available,627 Sq. M.
Residential Land,"7,000","Suwaiq, Al Batinah",not available,600 Sq. M.
Residential Land,"15,000","Saham, Al Batinah",not available,700 Sq. M.
Apartment,"950,000","The Wave (Almouj), Muscat",4,755 Sq. M.
Villa,"140,000","Al Hail, Muscat",4,911 Sq. M.
Villa,"65,000","Al Seeb, Muscat",4,284 Sq. M.
Apartment,"17,000","Salalah, Dhofar",1,50 Sq. M.
Residential Land,"15,000","Suwaiq, Al Batinah",not available,611 Sq. M.
Villa,"71,000","Al Maabilah, Muscat",5,360 Sq. M.
Residential Land,"5,500","Al Qabil, Al Sharqiya",not available,"1,108 Sq. M."
Villa,"49,000","Barka, Al Batinah",3,237 Sq. M.
Villa,"45,000","Barka, Al Batinah",4,313 Sq. M.
Villa,"170,000","Al Khuwair, Muscat",6,376 Sq. M.
Villa,"50,000","Shinas, Al Batinah",5,270 Sq. M.
Residential Land,110,"Al Maabilah, Muscat",not available,400 Sq. M.
Villa,"130,000","Al Khuwair, Muscat",7,440 Sq. M.
Villa,"90,000","Misfah, Muscat",5,312 Sq. M.
Residential Land,"60,000","Al Maabilah, Muscat",not available,600 Sq. M.
Villa,"95,000","Al Khuwair, Muscat",5,336 Sq. M.
Apartment,"1,111,111","The Wave (Almouj), Muscat",1,10 Sq. M.
Residential Land,"200,000","Al Masn'a, Al Batinah",not available,"27,051 Sq. M."
Residential Land,"20,000","Barka, Al Batinah",not available,600 Sq. M.
Residential Land,"9,800","Al Duqum, Al Wusta",not available,600 Sq. M.
Residential Land,"9,800","Al Duqum, Al Wusta",not available,600 Sq. M.
Residential Land,"25,500","Al Rusayl, Muscat",not available,324 Sq. M.
Villa,"130,000","Ansab, Muscat",11,450 Sq. M.
Residential Land,"8,500","Al Khaboura, Al Batinah",not available,627 Sq. M.
Residential Land,"3,500","Suwaiq, Al Batinah",not available,640 Sq. M.
Apartment,"129,000","The Wave (Almouj), Muscat",2,130 Sq. M.
Villa,"26,000","Al Amarat, Muscat",4,315 Sq. M.
Chalet,"59,000","Barka, Al Batinah",2,633 Sq. M.
Residential Land,"9,000","Masira, Al Sharqiya",not available,600 Sq. M.
Residential Land,"22,222","Saham, Al Batinah",not available,650 Sq. M.
Residential Land,"7,500","Suwaiq, Al Batinah",not available,"1,200 Sq. M."
Villa,"93,000","Al Maabilah, Muscat",5,365 Sq. M.
Residential Land,"18,000","Al Amarat, Muscat",not available,600 Sq. M.
Residential Land,"60,000","Al Maabilah, Muscat",not available,600 Sq. M.
Residential Land,"70,000","Sur, Al Sharqiya",not available,900 Sq. M.
Residential Land,"95,000","Qurayyat, Muscat",not available,"10,583 Sq. M."
Residential Land,"14,000","Sumail, Al Dakhiliya",not available,750 Sq. M.
Residential Land,"115,000","Al Maabilah, Muscat",not available,400 Sq. M.
Residential Land,"37,000","Al Masn'a, Al Batinah",not available,"1,000 Sq. M."
Residential Land,"46,000","Al Amarat, Muscat",not available,612 Sq. M.
Apartment,"9,000","Al Seeb, Muscat",1,48 Sq. M.
Residential Land,"23,000","Al Amarat, Muscat",not available,600 Sq. M.
Apartment,"22,000","Al Maabilah, Muscat",3,94 Sq. M.
Apartment,"82,000","Salalah, Dhofar",2,81 Sq. M.
Apartment,"24,000","Al Duqum, Al Wusta",1,40 Sq. M.
Residential Land,"93,000","Al Rusayl, Muscat",not available,"95,000 Sq. M."
Residential Land,"1,600","Al Mazyona, Dhofar",not available,"1,000 Sq. M."
Residential Land,"95,000","Al Rusayl, Muscat",not available,"1,100 Sq. M."
Villa,"52,000","Barka, Al Batinah",4,254 Sq. M.
Apartment,"31,599","Ansab, Muscat",3,91 Sq. M.
Residential Land,"11,500","Sumail, Al Dakhiliya",not available,600 Sq. M.
Apartment,"47,500","Bosher, Muscat",2,123 Sq. M.
Residential Land,"14,300","Barka, Al Batinah",not available,600 Sq. M.
Residential Land,100,"Al Amarat, Muscat",not available,600 Sq. M.
Apartment,"35,000","Al Maabilah, Muscat",3,118 Sq. M.
Residential Land,"6,600","Bahla, Al Dakhiliya",not available,719 Sq. M.
Residential Land,"7,200","Bahla, Al Dakhiliya",not available,668 Sq. M.
Villa,"54,000","Barka, Al Batinah",5,327 Sq. M.
Villa,"45,000","Barka, Al Batinah",4,600 Sq. M.
Villa,"90,000","Al Amarat, Muscat",5,520 Sq. M.
Apartment,"215,000","The Wave (Almouj), Muscat",2,157 Sq. M.
Residential Land,"6,000","Saham, Al Batinah",not available,705 Sq. M.
Residential Land,"11,500","Sumail, Al Dakhiliya",not available,600 Sq. M.
Residential Land,"50,000","Hamra, Al Dakhiliya",not available,600 Sq. M.
Villa,"140,000","Al Mawaleh, Muscat",7,10 Sq. M.
Residential Land,"28,000","Al Masn'a, Al Batinah",not available,"1,000 Sq. M."
Apartment,"110,000","The Wave (Almouj), Muscat",2,130 Sq. M.
Residential Land,"450,000","Al Seeb, Muscat",not available,"1,488 Sq. M."
Residential Land,"44,000","Al Seeb, Muscat",not available,600 Sq. M.
Residential Land,"9,200","Al Buraimi, Al Buraimi",not available,767 Sq. M.
Residential Land,"12,200","Al Buraimi, Al Buraimi",not available,851 Sq. M.
Residential Land,"10,900","Sohar, Al Batinah",not available,"1,200 Sq. M."
Residential Land,"6,000","Ibra, Al Sharqiya",not available,600 Sq. M.
Residential Land,100,"Barka, Al Batinah",not available,"1,000 Sq. M."
Residential Land,"4,500","Ibri, Al Dhahirah",not available,630 Sq. M.
Residential Land,"6,600","Nizwa, Al Dakhiliya",not available,662 Sq. M.
Residential Land,"9,000","Bidbid, Al Dakhiliya",not available,643 Sq. M.
Residential Land,"10,000","Al Amarat, Muscat",not available,600 Sq. M.
Villa,"355,000","The Wave (Almouj), Muscat",4,465 Sq. M.
Residential Land,"13,500","Sohar, Al Batinah",not available,600 Sq. M.
Residential Land,"53,000","Al Maabilah, Muscat",not available,615 Sq. M.
Residential Land,"30,000","Ja'alan Bani Bu Ali, Al Sharqiya",not available,200 Sq. M.
Residential Land,"30,000","Salalah, Dhofar",not available,600 Sq. M.
Villa,"145,000","Al Mawaleh, Muscat",5,601 Sq. M.
Residential Land,"35,000","Al Amarat, Muscat",not available,400 Sq. M.
Residential Land,"60,000","Bosher, Muscat",not available,600 Sq. M.
Residential Land,"6,500","Sur, Al Sharqiya",not available,600 Sq. M.
Residential Land,"60,000","Adam, Al Dakhiliya",not available,"1,925 Sq. M."
Residential Land,"14,000","Barka, Al Batinah",not available,611 Sq. M.
Apartment,"45,000","Al Amarat, Muscat",2,108 Sq. M.
Villa,"460,000","The Wave (Almouj), Muscat",6,600 Sq. M.
Villa,"70,000","Al Amarat, Muscat",3,600 Sq. M.
Residential Land,"62,000","Barka, Al Batinah",not available,"1,200 Sq. M."
Villa,"25,000","Al Mudaibi, Al Sharqiya",3,250 Sq. M.
Apartment,"60,000","Bosher, Muscat",2,105 Sq. M.
Apartment,"95,000","The Wave (Almouj), Muscat",1,88 Sq. M.
Apartment,"30,000","Al Maabilah, Muscat",2,104 Sq. M.
Residential Land,"121,000","Bosher, Muscat",not available,"1,320 Sq. M."
Villa,"60,000","Ruwi, Muscat",6,219 Sq. M.
Villa,"52,000","Barka, Al Batinah",4,254 Sq. M.
Residential Land,"73,000","Qurayyat, Muscat",not available,"1,885 Sq. M."
Apartment,"26,500","Al Seeb, Muscat",2,86 Sq. M.
Apartment,"45,000","Al Ghubrah, Muscat",2,110 Sq. M.
Residential Land,"25,000","Sumail, Al Dakhiliya",not available,600 Sq. M.
Residential Land,"67,000","Al Seeb, Muscat",not available,673 Sq. M.
Residential Land,"150,000","Qurayyat, Muscat",not available,"1,500 Sq. M."
Residential Land,"17,900","Al Amarat, Muscat",not available,627 Sq. M.
Residential Land,"20,000","Ibri, Al Dhahirah",not available,799 Sq. M.
Residential Land,"130,000","Al Maabilah, Muscat",not available,"1,000 Sq. M."
Villa,"69,000","Al Mawaleh, Muscat",4,300 Sq. M.
Residential Land,"75,000","Al Khoud, Muscat",not available,500 Sq. M.
Villa,"88,500","Al Seeb, Muscat",4,287 Sq. M.
Apartment,"38,000","Al Khoud, Muscat",2,89 Sq. M.
Residential Land,"13,000","Saham, Al Batinah",not available,634 Sq. M.
Villa,"110,000","Muscat - Other, Muscat",8,272 Sq. M.
Residential Land,"430,000","Qurayyat, Muscat",not available,"8,000 Sq. M."
Residential Land,"5,000","Nizwa, Al Dakhiliya",not available,660 Sq. M.
Residential Land,"98,000","Al Khoud, Muscat",not available,600 Sq. M.
Residential Land,"4,200","Al Rustaq, Al Batinah",not available,628 Sq. M.
Residential Land,"28,000","Al Jazur, Al Wusta",not available,600 Sq. M.
Residential Land,"90,000","Bosher, Muscat",not available,600 Sq. M.
Apartment,"56,000","Madinat As Sultan Qaboos, Muscat",1,100 Sq. M.
Residential Land,"23,500","Qurayyat, Muscat",not available,606 Sq. M.
Residential Land,"35,000","Al Amarat, Muscat",not available,600 Sq. M.
Residential Land,"6,000","Al Khaboura, Al Batinah",not available,634 Sq. M.
Apartment,"16,000","Al Amarat, Muscat",3,149 Sq. M.
Residential Land,"25,000","Wadi Al Ma'awal, Al Batinah",not available,507 Sq. M.
Residential Land,"50,000","Barka, Al Batinah",not available,"1,592 Sq. M."
Residential Land,"20,000","Sumail, Al Dakhiliya",not available,600 Sq. M.
Residential Land,"15,000","Al Amarat, Muscat",not available,667 Sq. M.
Residential Land,"220,000","Darsait, Muscat",not available,600 Sq. M.
Residential Land,"24,500","Barka, Al Batinah",not available,602 Sq. M.
Residential Land,"11,000","Saham, Al Batinah",not available,660 Sq. M.
Residential Land,786,"Al Khuwair, Muscat",not available,786 Sq. M.
Villa,"1,000,000","The Wave (Almouj), Muscat",4,600 Sq. M.
Residential Land,"135,000","Muscat - Other, Muscat",not available,"7,517 Sq. M."
Residential Land,"15,000","Al Amarat, Muscat",not available,642 Sq. M.
Residential Land,"22,000","Barka, Al Batinah",not available,600 Sq. M.
Apartment,"45,000","Qurum, Muscat",1,75 Sq. M.
Residential Land,500,"Al Khoud, Muscat",not available,"5,000 Sq. M."
Residential Land,"90,000","Barka, Al Batinah",not available,994 Sq. M.
Residential Land,"18,500","Barka, Al Batinah",not available,687 Sq. M.
Residential Land,"195,000","Barka, Al Batinah",not available,"15,812 Sq. M."
Residential Land,"320,000","Misfah, Muscat",not available,"6,800 Sq. M."
Residential Land,"400,000","Suwaiq, Al Batinah",not available,"41,074 Sq. M."
Residential Land,"28,000","Barka, Al Batinah",not available,765 Sq. M.
Residential Land,"40,000","Al Mudaibi, Al Sharqiya",not available,414 Sq. M.
Residential Land,100,"Al Seeb, Muscat",not available,100 Sq. M.
Residential Land,"23,000","Hamra, Al Dakhiliya",not available,648 Sq. M.
Residential Land,"6,500","Ibri, Al Dhahirah",not available,840 Sq. M.
Villa,"75,000","Al Seeb, Muscat",3,221 Sq. M.
Residential Land,"59,000","Nizwa, Al Dakhiliya",not available,531 Sq. M.
Residential Land,"6,500","Ibri, Al Dhahirah",not available,700 Sq. M.
Villa,"1,000","Haima, Al Wusta",4,"1,000 Sq. M."
Apartment,600,"Mahut, Al Wusta",1,10 Sq. M.
Residential Land,"5,800","Nizwa, Al Dakhiliya",not available,600 Sq. M.
Villa,"491,410","Yiti, Muscat",4,384 Sq. M.
Residential Land,"7,000","Al Amarat, Muscat",not available,645 Sq. M.
